X (mm),Y (mm),Label
63.65957447,12.36879433,4
63.54609929,12.36879433,4
63.65957447,12.25531915,4
63.54609929,12.25531915,4
63.65957447,12.14184397,4
63.54609929,12.14184397,4
63.65957447,12.02836879,4
63.54609929,12.02836879,4
63.65957447,11.91489362,4
63.54609929,11.91489362,4
63.65957447,11.80141844,4
63.54609929,11.80141844,4
63.65957447,11.68794326,4
63.54609929,11.68794326,4
63.54609929,11.57446809,4
63.43262411,11.57446809,4
63.54609929,11.46099291,4
63.43262411,11.46099291,4
63.54609929,11.34751773,4
63.43262411,11.34751773,4
63.43262411,11.23404255,4
63.31914894,11.23404255,4
63.43262411,11.12056738,4
63.31914894,11.12056738,4
63.31914894,11.0070922,4
63.20567376,11.0070922,4
63.31914894,10.89361702,4
63.20567376,10.89361702,4
63.31914894,10.78014184,4
63.43262411,10.66666667,4
63.20567376,10.78014184,4
63.31914894,10.66666667,4
63.20567376,10.66666667,4
63.31914894,10.55319149,4
63.09219858,10.66666667,4
63.20567376,10.55319149,4
63.09219858,10.55319149,4
62.9787234,10.55319149,4
63.09219858,10.43971631,4
62.9787234,10.43971631,4
62.9787234,10.32624113,4
62.86524823,10.32624113,4
62.86524823,10.21276596,4
62.75177305,10.21276596,4
62.75177305,10.09929078,4
62.63829787,10.09929078,4
62.63829787,9.985815603,4
62.5248227,9.985815603,4
62.5248227,9.872340426,4
62.41134752,9.872340426,4
62.5248227,9.758865248,4
62.41134752,9.758865248,4
62.29787234,9.758865248,4
62.41134752,9.645390071,4
62.29787234,9.645390071,4
62.18439716,9.645390071,4
62.18439716,9.531914894,4
62.07092199,9.531914894,4
62.07092199,9.418439716,4
61.95744681,9.531914894,4
61.95744681,9.418439716,4
61.84397163,9.531914894,4
61.84397163,9.418439716,4
61.73049645,9.418439716,4
61.73049645,9.304964539,4
61.61702128,9.418439716,4
61.61702128,9.304964539,4
61.5035461,9.304964539,4
61.5035461,9.191489362,4
61.39007092,9.304964539,4
61.39007092,9.191489362,4
61.27659574,9.191489362,4
61.39007092,8.964539007,4
61.27659574,9.078014184,4
61.27659574,8.964539007,4
61.16312057,9.078014184,4
61.27659574,8.85106383,4
61.16312057,8.964539007,4
61.04964539,9.078014184,4
61.16312057,8.85106383,4
61.04964539,8.964539007,4
60.93617021,9.078014184,4
60.93617021,8.964539007,4
60.82269504,9.078014184,4
60.82269504,8.964539007,4
60.70921986,8.964539007,4
60.70921986,8.85106383,4
60.59574468,8.964539007,4
60.59574468,8.85106383,4
60.4822695,8.85106383,4
60.4822695,8.737588652,4
60.36879433,8.85106383,4
60.36879433,8.737588652,4
60.25531915,8.737588652,4
60.25531915,8.624113475,4
60.14184397,8.737588652,4
60.14184397,8.624113475,4
60.02836879,8.737588652,4
60.02836879,8.624113475,4
59.91489362,8.624113475,4
59.91489362,8.510638298,4
59.80141844,8.624113475,4
59.80141844,8.510638298,4
59.68794326,8.624113475,4
59.68794326,8.510638298,4
59.57446809,8.624113475,4
59.57446809,8.510638298,4
59.46099291,8.510638298,4
59.46099291,8.397163121,4
59.34751773,8.510638298,4
59.34751773,8.397163121,4
59.23404255,8.510638298,4
59.23404255,8.397163121,4
59.12056738,8.510638298,4
59.12056738,8.397163121,4
59.0070922,8.510638298,4
59.0070922,8.397163121,4
11.23404255,10.66666667,5
11.23404255,10.78014184,5
11.12056738,10.78014184,5
11.12056738,10.89361702,5
11.0070922,10.78014184,5
11.0070922,10.89361702,5
10.89361702,10.78014184,5
10.89361702,10.89361702,5
10.78014184,10.78014184,5
10.78014184,10.89361702,5
10.66666667,10.78014184,5
10.66666667,10.89361702,5
10.55319149,10.89361702,5
10.55319149,11.0070922,5
10.43971631,10.89361702,5
10.43971631,11.0070922,5
10.32624113,10.89361702,5
10.32624113,11.0070922,5
10.21276596,10.89361702,5
10.21276596,11.0070922,5
10.09929078,10.89361702,5
10.09929078,11.0070922,5
9.985815603,11.0070922,5
9.985815603,11.12056738,5
9.872340426,11.0070922,5
9.872340426,11.12056738,5
9.758865248,11.12056738,5
9.758865248,11.23404255,5
9.645390071,11.12056738,5
9.645390071,11.23404255,5
9.531914894,11.23404255,5
9.531914894,11.34751773,5
9.418439716,11.23404255,5
9.418439716,11.34751773,5
9.304964539,11.34751773,5
9.304964539,11.46099291,5
9.191489362,11.34751773,5
9.191489362,11.46099291,5
9.078014184,11.46099291,5
9.078014184,11.57446809,5
8.964539007,11.46099291,5
8.964539007,11.57446809,5
8.85106383,11.57446809,5
8.85106383,11.68794326,5
8.737588652,11.57446809,5
8.737588652,11.68794326,5
8.624113475,11.68794326,5
8.624113475,11.80141844,5
8.510638298,11.80141844,5
8.510638298,11.91489362,5
8.397163121,11.91489362,5
8.397163121,12.02836879,5
8.283687943,12.02836879,5
8.283687943,12.14184397,5
8.170212766,12.14184397,5
8.170212766,12.25531915,5
8.056737589,12.25531915,5
8.056737589,12.36879433,5
7.943262411,12.36879433,5
8.056737589,12.4822695,5
7.943262411,12.4822695,5
7.943262411,12.59574468,5
7.829787234,12.59574468,5
7.829787234,12.70921986,5
7.716312057,12.70921986,5
7.716312057,12.82269504,5
7.602836879,12.82269504,5
7.602836879,12.93617021,5
7.489361702,12.93617021,5
7.602836879,13.04964539,5
7.489361702,13.04964539,5
7.489361702,13.16312057,5
7.375886525,13.16312057,5
7.489361702,13.27659574,5
7.375886525,13.27659574,5
7.375886525,13.39007092,5
7.262411348,13.39007092,5
7.375886525,13.5035461,5
7.262411348,13.5035461,5
7.375886525,13.61702128,5
7.262411348,13.61702128,5
7.262411348,13.73049645,5
7.14893617,13.73049645,5
7.262411348,13.84397163,5
7.14893617,13.84397163,5
7.14893617,13.95744681,5
7.035460993,13.95744681,5
7.14893617,14.07092199,5
7.035460993,14.07092199,5
7.14893617,14.18439716,5
7.035460993,14.18439716,5
7.14893617,14.29787234,5
7.035460993,14.29787234,5
7.14893617,14.41134752,5
7.035460993,14.41134752,5
7.035460993,14.5248227,5
6.921985816,14.5248227,5
7.035460993,14.63829787,5
6.921985816,14.63829787,5
7.035460993,14.75177305,5
6.921985816,14.75177305,5
7.035460993,14.86524823,5
6.921985816,14.86524823,5
7.035460993,14.9787234,5
6.921985816,14.9787234,5
6.921985816,15.09219858,5
7.035460993,15.09219858,5
6.921985816,15.20567376,5
7.035460993,15.20567376,5
6.921985816,15.31914894,5
7.035460993,15.31914894,5
6.921985816,15.43262411,5
7.035460993,15.43262411,5
6.921985816,15.54609929,5
7.035460993,15.54609929,5
6.808510638,15.65957447,5
6.921985816,15.65957447,5
6.808510638,15.77304965,5
6.921985816,15.77304965,5
6.808510638,15.88652482,5
6.921985816,15.88652482,5
6.808510638,16,5
6.921985816,16,5
6.921985816,16.11347518,5
7.035460993,16.11347518,5
6.921985816,16.22695035,5
7.035460993,16.22695035,5
6.921985816,16.34042553,5
7.035460993,16.34042553,5
6.921985816,16.45390071,5
7.035460993,16.45390071,5
7.035460993,16.56737589,5
7.14893617,16.56737589,5
7.035460993,16.68085106,5
7.14893617,16.68085106,5
7.035460993,16.79432624,5
7.14893617,16.79432624,5
7.14893617,16.90780142,5
7.262411348,16.90780142,5
7.14893617,17.0212766,5
7.262411348,17.0212766,5
7.262411348,17.13475177,5
7.375886525,17.13475177,5
7.375886525,17.24822695,5
7.262411348,17.36170213,5
7.489361702,17.24822695,5
7.375886525,17.36170213,5
7.489361702,17.36170213,5
7.375886525,17.4751773,5
7.489361702,17.4751773,5
7.602836879,17.4751773,5
7.489361702,17.58865248,5
7.602836879,17.58865248,5
7.716312057,17.58865248,5
7.602836879,17.70212766,5
7.716312057,17.70212766,5
7.829787234,17.70212766,5
7.716312057,17.81560284,5
7.829787234,17.81560284,5
7.829787234,17.92907801,5
7.943262411,17.92907801,5
7.943262411,18.04255319,5
8.056737589,18.04255319,5
8.170212766,18.04255319,5
8.056737589,18.15602837,5
8.170212766,18.15602837,5
8.283687943,18.15602837,5
8.283687943,18.26950355,5
8.397163121,18.26950355,5
8.397163121,18.38297872,5
8.510638298,18.38297872,5
8.510638298,18.4964539,5
8.624113475,18.38297872,5
8.624113475,18.4964539,5
8.737588652,18.4964539,5
8.737588652,18.60992908,5
8.85106383,18.60992908,5
8.85106383,18.72340426,5
8.964539007,18.72340426,5
8.964539007,18.83687943,5
9.078014184,18.72340426,5
9.078014184,18.83687943,5
9.191489362,18.83687943,5
9.191489362,18.95035461,5
9.304964539,18.83687943,5
9.304964539,18.95035461,5
9.418439716,18.95035461,5
9.418439716,19.06382979,5
9.531914894,18.95035461,5
9.531914894,19.06382979,5
9.645390071,18.95035461,5
9.645390071,19.06382979,5
9.758865248,19.06382979,5
9.758865248,19.17730496,5
9.872340426,19.06382979,5
9.872340426,19.17730496,5
9.985815603,19.06382979,5
9.985815603,19.17730496,5
10.09929078,19.17730496,5
10.09929078,19.29078014,5
10.21276596,19.17730496,5
10.21276596,19.29078014,5
10.32624113,19.17730496,5
10.32624113,19.29078014,5
10.43971631,19.29078014,5
10.43971631,19.40425532,5
10.55319149,19.29078014,5
10.55319149,19.40425532,5
10.66666667,19.40425532,5
10.66666667,19.5177305,5
10.78014184,19.40425532,5
10.78014184,19.5177305,5
10.89361702,19.40425532,5
10.89361702,19.5177305,5
11.0070922,19.40425532,5
11.0070922,19.5177305,5
11.12056738,19.5177305,5
11.12056738,19.63120567,5
11.23404255,19.5177305,5
11.23404255,19.63120567,5
11.34751773,19.74468085,5
11.34751773,19.63120567,5
11.46099291,19.63120567,5
11.46099291,19.5177305,5
11.57446809,19.74468085,5
11.57446809,19.63120567,5
11.68794326,19.63120567,5
11.68794326,19.5177305,5
11.80141844,19.63120567,5
11.80141844,19.5177305,5
11.91489362,19.63120567,5
11.91489362,19.5177305,5
12.02836879,19.63120567,5
12.02836879,19.5177305,5
12.14184397,19.74468085,5
12.14184397,19.63120567,5
12.25531915,19.63120567,5
12.25531915,19.5177305,5
12.36879433,19.63120567,5
12.36879433,19.5177305,5
12.4822695,19.5177305,5
12.4822695,19.40425532,5
12.59574468,19.5177305,5
12.59574468,19.40425532,5
12.70921986,19.5177305,5
12.70921986,19.40425532,5
12.82269504,19.40425532,5
12.82269504,19.29078014,5
12.93617021,19.40425532,5
12.93617021,19.29078014,5
13.04964539,19.29078014,5
13.04964539,19.17730496,5
13.16312057,19.17730496,5
13.16312057,19.06382979,5
13.27659574,19.06382979,5
13.27659574,18.95035461,5
13.39007092,18.95035461,5
13.39007092,18.83687943,5
13.5035461,18.83687943,5
13.5035461,18.72340426,5
13.61702128,18.72340426,5
13.61702128,18.60992908,5
13.73049645,18.60992908,5
13.73049645,18.4964539,5
13.84397163,18.60992908,5
13.84397163,18.4964539,5
13.95744681,18.4964539,5
13.84397163,18.26950355,5
13.95744681,18.38297872,5
13.95744681,18.26950355,5
14.07092199,18.38297872,5
13.95744681,18.15602837,5
14.07092199,18.15602837,5
14.07092199,18.04255319,5
14.07092199,17.92907801,5
14.18439716,18.04255319,5
14.18439716,17.92907801,5
14.29787234,17.92907801,5
14.18439716,17.81560284,5
14.29787234,17.81560284,5
14.18439716,17.70212766,5
14.41134752,17.81560284,5
14.29787234,17.70212766,5
14.18439716,17.58865248,5
14.29787234,17.58865248,5
14.18439716,17.4751773,5
14.29787234,17.4751773,5
14.29787234,17.36170213,5
14.18439716,17.24822695,5
14.41134752,17.36170213,5
14.29787234,17.24822695,5
14.29787234,17.13475177,5
14.18439716,17.0212766,5
14.41134752,17.13475177,5
14.29787234,17.0212766,5
14.18439716,16.90780142,5
14.29787234,16.90780142,5
14.18439716,16.79432624,5
14.29787234,16.79432624,5
14.29787234,16.68085106,5
14.41134752,16.68085106,5
14.29787234,16.56737589,5
14.41134752,16.56737589,5
14.29787234,16.45390071,5
14.41134752,16.45390071,5
14.41134752,16.34042553,5
14.5248227,16.34042553,5
14.41134752,16.22695035,5
14.5248227,16.22695035,5
14.5248227,16.11347518,5
14.63829787,16.11347518,5
14.63829787,16,5
14.75177305,16,5
14.63829787,15.88652482,5
14.75177305,15.88652482,5
14.75177305,15.77304965,5
14.86524823,15.77304965,5
14.75177305,15.65957447,5
14.86524823,15.65957447,5
14.86524823,15.54609929,5
14.9787234,15.54609929,5
14.9787234,15.43262411,5
15.09219858,15.43262411,5
14.9787234,15.31914894,5
15.09219858,15.31914894,5
15.20567376,15.31914894,5
15.09219858,15.20567376,5
15.20567376,15.20567376,5
15.31914894,15.20567376,5
15.09219858,15.09219858,5
15.20567376,15.09219858,5
15.20567376,14.9787234,5
15.09219858,14.9787234,5
15.20567376,14.86524823,5
15.09219858,14.86524823,5
15.20567376,14.75177305,5
15.09219858,14.75177305,5
15.20567376,14.63829787,5
15.09219858,14.63829787,5
15.31914894,14.5248227,5
15.20567376,14.5248227,5
15.31914894,14.41134752,5
15.20567376,14.41134752,5
15.31914894,14.29787234,5
15.20567376,14.29787234,5
15.31914894,14.18439716,5
15.20567376,14.18439716,5
15.31914894,14.07092199,5
15.20567376,14.07092199,5
15.31914894,13.95744681,5
15.20567376,13.95744681,5
15.31914894,13.84397163,5
15.20567376,13.84397163,5
15.31914894,13.73049645,5
15.20567376,13.73049645,5
15.31914894,13.61702128,5
15.20567376,13.61702128,5
15.31914894,13.5035461,5
15.20567376,13.5035461,5
15.31914894,13.39007092,5
15.20567376,13.39007092,5
15.31914894,13.27659574,5
15.20567376,13.27659574,5
15.31914894,13.16312057,5
15.20567376,13.16312057,5
15.31914894,13.04964539,5
15.20567376,13.04964539,5
15.31914894,12.93617021,5
15.20567376,12.93617021,5
15.20567376,12.82269504,5
15.09219858,12.82269504,5
15.20567376,12.70921986,5
15.31914894,12.59574468,5
15.09219858,12.70921986,5
15.20567376,12.59574468,5
15.20567376,12.4822695,5
15.09219858,12.4822695,5
15.09219858,12.36879433,5
14.9787234,12.36879433,5
14.9787234,12.25531915,5
14.86524823,12.25531915,5
14.86524823,12.14184397,5
14.75177305,12.14184397,5
14.75177305,12.02836879,5
14.63829787,12.02836879,5
14.63829787,11.91489362,5
14.5248227,11.91489362,5
14.5248227,11.80141844,5
14.41134752,11.80141844,5
14.41134752,11.68794326,5
14.29787234,11.68794326,5
14.29787234,11.57446809,5
14.18439716,11.57446809,5
14.18439716,11.46099291,5
14.07092199,11.57446809,5
14.07092199,11.46099291,5
13.95744681,11.46099291,5
13.95744681,11.34751773,5
13.95744681,11.23404255,5
13.84397163,11.34751773,5
13.95744681,11.12056738,5
13.84397163,11.23404255,5
13.73049645,11.34751773,5
13.84397163,11.12056738,5
13.73049645,11.23404255,5
13.84397163,11.0070922,5
13.73049645,11.12056738,5
13.61702128,11.23404255,5
13.61702128,11.12056738,5
13.5035461,11.12056738,5
13.5035461,11.0070922,5
13.39007092,11.0070922,5
13.39007092,10.89361702,5
13.27659574,11.0070922,5
13.27659574,10.89361702,5
13.16312057,11.0070922,5
13.16312057,10.89361702,5
13.04964539,11.0070922,5
13.04964539,10.89361702,5
12.93617021,10.89361702,5
12.93617021,10.78014184,5
12.82269504,10.89361702,5
12.82269504,10.78014184,5
12.70921986,10.78014184,5
12.70921986,10.66666667,5
12.59574468,10.78014184,5
12.59574468,10.66666667,5
12.4822695,10.78014184,5
12.4822695,10.66666667,5
12.36879433,10.66666667,5
12.36879433,10.55319149,5
12.25531915,10.66666667,5
12.25531915,10.55319149,5
12.14184397,10.66666667,5
12.14184397,10.55319149,5
12.02836879,10.66666667,5
12.02836879,10.55319149,5
11.91489362,10.66666667,5
11.91489362,10.55319149,5
11.80141844,10.78014184,5
11.80141844,10.66666667,5
11.68794326,10.78014184,5
11.68794326,10.66666667,5
11.57446809,10.78014184,5
11.57446809,10.66666667,5
11.46099291,10.78014184,5
11.46099291,10.66666667,5
11.34751773,10.78014184,5
11.34751773,10.66666667,5
41.75886525,9.418439716,6
41.75886525,9.531914894,6
41.64539007,9.418439716,6
41.64539007,9.531914894,6
41.53191489,9.418439716,6
41.53191489,9.531914894,6
41.41843972,9.418439716,6
41.41843972,9.531914894,6
41.30496454,9.418439716,6
41.30496454,9.531914894,6
41.19148936,9.418439716,6
41.19148936,9.531914894,6
41.07801418,9.418439716,6
41.07801418,9.531914894,6
40.96453901,9.418439716,6
40.96453901,9.531914894,6
40.85106383,9.418439716,6
40.85106383,9.531914894,6
40.73758865,9.418439716,6
40.73758865,9.531914894,6
40.62411348,9.418439716,6
40.62411348,9.531914894,6
40.5106383,9.418439716,6
40.5106383,9.531914894,6
40.39716312,9.418439716,6
40.39716312,9.531914894,6
40.28368794,9.531914894,6
40.28368794,9.645390071,6
40.17021277,9.531914894,6
40.17021277,9.645390071,6
40.05673759,9.531914894,6
40.05673759,9.645390071,6
39.94326241,9.418439716,6
39.94326241,9.531914894,6
39.82978723,9.531914894,6
39.82978723,9.645390071,6
39.71631206,9.531914894,6
39.71631206,9.645390071,6
39.60283688,9.531914894,6
39.60283688,9.645390071,6
39.4893617,9.531914894,6
39.4893617,9.645390071,6
39.37588652,9.645390071,6
39.37588652,9.758865248,6
39.26241135,9.645390071,6
39.26241135,9.758865248,6
39.14893617,9.645390071,6
39.14893617,9.758865248,6
39.03546099,9.645390071,6
39.03546099,9.758865248,6
38.92198582,9.758865248,6
38.92198582,9.872340426,6
38.80851064,9.758865248,6
38.80851064,9.872340426,6
38.69503546,9.872340426,6
38.69503546,9.985815603,6
38.58156028,9.985815603,6
38.58156028,10.09929078,6
38.46808511,10.09929078,6
38.46808511,10.21276596,6
38.35460993,10.09929078,6
38.35460993,10.21276596,6
38.24113475,10.21276596,6
38.24113475,10.32624113,6
38.12765957,10.32624113,6
38.12765957,10.43971631,6
38.0141844,10.32624113,6
38.0141844,10.43971631,6
38.0141844,10.55319149,6
37.90070922,10.43971631,6
37.90070922,10.55319149,6
37.90070922,10.66666667,6
37.78723404,10.66666667,6
37.78723404,10.78014184,6
37.67375887,10.78014184,6
37.67375887,10.89361702,6
37.56028369,10.89361702,6
37.56028369,11.0070922,6
37.44680851,11.0070922,6
37.44680851,11.12056738,6
37.33333333,11.12056738,6
37.33333333,11.23404255,6
37.21985816,11.23404255,6
37.10638298,11.23404255,6
37.21985816,11.34751773,6
37.10638298,11.34751773,6
36.9929078,11.34751773,6
36.9929078,11.46099291,6
36.87943262,11.46099291,6
36.87943262,11.57446809,6
36.76595745,11.57446809,6
36.87943262,11.68794326,6
36.76595745,11.68794326,6
36.76595745,11.80141844,6
36.65248227,11.80141844,6
36.65248227,11.91489362,6
36.53900709,11.91489362,6
36.65248227,12.02836879,6
36.53900709,12.02836879,6
36.53900709,12.14184397,6
36.42553191,12.14184397,6
36.53900709,12.25531915,6
36.42553191,12.25531915,6
36.53900709,12.36879433,6
36.42553191,12.36879433,6
36.42553191,12.4822695,6
36.31205674,12.4822695,6
36.31205674,12.59574468,6
36.19858156,12.59574468,6
36.19858156,12.70921986,6
36.08510638,12.70921986,6
36.08510638,12.82269504,6
35.97163121,12.82269504,6
36.08510638,12.93617021,6
35.97163121,12.93617021,6
36.08510638,13.04964539,6
35.97163121,13.04964539,6
36.08510638,13.16312057,6
35.97163121,13.16312057,6
36.08510638,13.27659574,6
35.97163121,13.27659574,6
36.08510638,13.39007092,6
35.97163121,13.39007092,6
36.08510638,13.5035461,6
35.97163121,13.5035461,6
36.08510638,13.61702128,6
35.97163121,13.61702128,6
36.08510638,13.73049645,6
35.97163121,13.73049645,6
36.08510638,13.84397163,6
35.97163121,13.84397163,6
35.97163121,13.95744681,6
35.85815603,13.95744681,6
35.97163121,14.07092199,6
35.85815603,14.07092199,6
35.97163121,14.18439716,6
35.85815603,14.18439716,6
35.97163121,14.29787234,6
35.85815603,14.29787234,6
35.97163121,14.41134752,6
35.85815603,14.41134752,6
35.97163121,14.5248227,6
35.85815603,14.5248227,6
35.97163121,14.63829787,6
35.85815603,14.63829787,6
35.97163121,14.75177305,6
35.85815603,14.75177305,6
35.97163121,14.86524823,6
35.85815603,14.86524823,6
35.85815603,14.9787234,6
35.74468085,14.9787234,6
35.74468085,15.09219858,6
35.63120567,15.09219858,6
35.63120567,15.20567376,6
35.5177305,15.20567376,6
35.5177305,15.31914894,6
35.40425532,15.31914894,6
35.5177305,15.43262411,6
35.40425532,15.43262411,6
35.29078014,15.54609929,6
35.40425532,15.54609929,6
35.29078014,15.65957447,6
35.40425532,15.65957447,6
35.29078014,15.77304965,6
35.40425532,15.77304965,6
35.17730496,15.88652482,6
35.29078014,15.88652482,6
35.06382979,16,6
35.17730496,16,6
35.17730496,16.11347518,6
35.29078014,16.11347518,6
35.06382979,16.22695035,6
35.17730496,16.22695035,6
35.06382979,16.34042553,6
35.17730496,16.34042553,6
35.06382979,16.45390071,6
35.17730496,16.45390071,6
34.95035461,16.56737589,6
35.06382979,16.56737589,6
35.06382979,16.68085106,6
35.17730496,16.68085106,6
35.06382979,16.79432624,6
35.17730496,16.79432624,6
35.06382979,16.90780142,6
35.17730496,16.90780142,6
35.06382979,17.0212766,6
35.17730496,17.0212766,6
35.17730496,17.13475177,6
35.29078014,17.13475177,6
35.17730496,17.24822695,6
35.29078014,17.24822695,6
35.17730496,17.36170213,6
35.29078014,17.36170213,6
35.17730496,17.4751773,6
35.29078014,17.4751773,6
35.17730496,17.58865248,6
35.29078014,17.58865248,6
35.17730496,17.70212766,6
35.29078014,17.70212766,6
35.29078014,17.81560284,6
35.40425532,17.81560284,6
35.29078014,17.92907801,6
35.40425532,17.92907801,6
35.29078014,18.04255319,6
35.40425532,18.04255319,6
35.29078014,18.15602837,6
35.40425532,18.15602837,6
35.40425532,18.26950355,6
35.5177305,18.26950355,6
35.5177305,18.38297872,6
35.63120567,18.38297872,6
35.5177305,18.4964539,6
35.63120567,18.4964539,6
35.63120567,18.60992908,6
35.74468085,18.60992908,6
35.74468085,18.72340426,6
35.85815603,18.72340426,6
35.74468085,18.83687943,6
35.85815603,18.83687943,6
35.74468085,18.95035461,6
35.85815603,18.95035461,6
35.85815603,19.06382979,6
35.97163121,19.06382979,6
35.85815603,19.17730496,6
36.08510638,19.06382979,6
35.97163121,19.17730496,6
36.08510638,19.17730496,6
35.97163121,19.29078014,6
36.19858156,19.17730496,6
36.19858156,19.29078014,6
36.31205674,19.29078014,6
36.31205674,19.40425532,6
36.42553191,19.40425532,6
36.42553191,19.5177305,6
36.53900709,19.5177305,6
36.65248227,19.5177305,6
36.53900709,19.63120567,6
36.65248227,19.63120567,6
36.76595745,19.63120567,6
36.76595745,19.74468085,6
36.87943262,19.74468085,6
36.9929078,19.74468085,6
36.87943262,19.85815603,6
36.9929078,19.85815603,6
37.10638298,19.85815603,6
37.21985816,19.85815603,6
37.10638298,19.97163121,6
37.21985816,19.97163121,6
37.33333333,19.97163121,6
37.33333333,20.08510638,6
37.44680851,20.08510638,6
37.44680851,20.19858156,6
37.56028369,20.08510638,6
37.56028369,20.19858156,6
37.67375887,20.08510638,6
37.67375887,20.19858156,6
37.78723404,20.19858156,6
37.78723404,20.31205674,6
37.90070922,20.19858156,6
37.90070922,20.31205674,6
38.0141844,20.19858156,6
38.0141844,20.31205674,6
38.12765957,20.19858156,6
38.12765957,20.31205674,6
38.24113475,20.19858156,6
38.24113475,20.31205674,6
38.35460993,20.31205674,6
38.35460993,20.42553191,6
38.46808511,20.31205674,6
38.46808511,20.42553191,6
38.58156028,20.31205674,6
38.58156028,20.42553191,6
38.69503546,20.31205674,6
38.69503546,20.42553191,6
38.80851064,20.42553191,6
38.80851064,20.53900709,6
38.92198582,20.42553191,6
38.92198582,20.53900709,6
39.03546099,20.42553191,6
39.03546099,20.53900709,6
39.14893617,20.53900709,6
39.14893617,20.65248227,6
39.26241135,20.53900709,6
39.26241135,20.65248227,6
39.37588652,20.53900709,6
39.37588652,20.65248227,6
39.4893617,20.53900709,6
39.4893617,20.65248227,6
39.60283688,20.65248227,6
39.60283688,20.76595745,6
39.71631206,20.65248227,6
39.71631206,20.76595745,6
39.82978723,20.76595745,6
39.82978723,20.87943262,6
39.94326241,20.76595745,6
39.94326241,20.87943262,6
40.05673759,20.87943262,6
40.05673759,20.9929078,6
40.17021277,20.87943262,6
40.17021277,20.9929078,6
40.17021277,21.10638298,6
40.28368794,20.9929078,6
40.28368794,21.10638298,6
40.28368794,21.21985816,6
40.39716312,21.10638298,6
40.39716312,21.21985816,6
40.5106383,21.21985816,6
40.5106383,21.33333333,6
40.62411348,21.21985816,6
40.62411348,21.33333333,6
40.73758865,21.21985816,6
40.73758865,21.33333333,6
40.85106383,21.21985816,6
40.85106383,21.33333333,6
40.96453901,21.21985816,6
40.96453901,21.33333333,6
41.07801418,21.21985816,6
41.07801418,21.33333333,6
41.19148936,21.21985816,6
41.19148936,21.33333333,6
41.30496454,21.33333333,6
41.30496454,21.44680851,6
41.41843972,21.44680851,6
41.41843972,21.56028369,6
41.53191489,21.44680851,6
41.53191489,21.56028369,6
41.64539007,21.33333333,6
41.64539007,21.44680851,6
41.75886525,21.33333333,6
41.75886525,21.44680851,6
41.87234043,21.44680851,6
41.87234043,21.33333333,6
41.9858156,21.44680851,6
41.9858156,21.33333333,6
42.09929078,21.44680851,6
42.09929078,21.33333333,6
42.21276596,21.44680851,6
42.21276596,21.33333333,6
42.32624113,21.44680851,6
42.32624113,21.33333333,6
42.43971631,21.44680851,6
42.43971631,21.33333333,6
42.55319149,21.44680851,6
42.55319149,21.33333333,6
42.66666667,21.44680851,6
42.66666667,21.33333333,6
42.78014184,21.44680851,6
42.78014184,21.33333333,6
42.89361702,21.44680851,6
42.89361702,21.33333333,6
43.0070922,21.44680851,6
43.0070922,21.33333333,6
43.12056738,21.44680851,6
43.12056738,21.33333333,6
43.23404255,21.44680851,6
43.23404255,21.33333333,6
43.34751773,21.33333333,6
43.34751773,21.21985816,6
43.46099291,21.33333333,6
43.46099291,21.21985816,6
43.57446809,21.33333333,6
43.57446809,21.21985816,6
43.68794326,21.33333333,6
43.68794326,21.21985816,6
43.80141844,21.21985816,6
43.80141844,21.10638298,6
43.91489362,21.21985816,6
43.91489362,21.10638298,6
44.02836879,21.21985816,6
44.02836879,21.10638298,6
44.14184397,21.10638298,6
44.14184397,20.9929078,6
44.25531915,21.10638298,6
44.25531915,20.9929078,6
44.36879433,21.10638298,6
44.36879433,20.9929078,6
44.4822695,21.21985816,6
44.4822695,21.10638298,6
44.4822695,20.9929078,6
44.59574468,21.10638298,6
44.59574468,20.9929078,6
44.59574468,20.87943262,6
44.70921986,20.9929078,6
44.70921986,20.87943262,6
44.82269504,20.87943262,6
44.82269504,20.76595745,6
44.93617021,20.87943262,6
44.93617021,20.76595745,6
45.04964539,20.76595745,6
45.04964539,20.65248227,6
45.16312057,20.76595745,6
45.16312057,20.65248227,6
45.27659574,20.65248227,6
45.27659574,20.53900709,6
45.39007092,20.65248227,6
45.39007092,20.53900709,6
45.5035461,20.53900709,6
45.5035461,20.42553191,6
45.61702128,20.42553191,6
45.61702128,20.31205674,6
45.73049645,20.42553191,6
45.73049645,20.31205674,6
45.73049645,20.19858156,6
45.84397163,20.31205674,6
45.84397163,20.19858156,6
45.84397163,20.08510638,6
45.95744681,20.19858156,6
45.95744681,20.08510638,6
45.95744681,19.97163121,6
46.07092199,20.08510638,6
46.07092199,19.97163121,6
46.07092199,19.85815603,6
46.18439716,19.85815603,6
46.18439716,19.74468085,6
46.29787234,19.74468085,6
46.18439716,19.63120567,6
46.29787234,19.63120567,6
46.29787234,19.5177305,6
46.41134752,19.5177305,6
46.41134752,19.40425532,6
46.5248227,19.40425532,6
46.5248227,19.29078014,6
46.63829787,19.29078014,6
46.5248227,19.17730496,6
46.63829787,19.17730496,6
46.63829787,19.06382979,6
46.75177305,19.06382979,6
46.75177305,18.95035461,6
46.86524823,18.95035461,6
46.75177305,18.83687943,6
46.86524823,18.83687943,6
46.86524823,18.72340426,6
46.9787234,18.72340426,6
46.9787234,18.60992908,6
